Tempo,Temp In (C),Temp Amb (C)
59,29.08,36.66
60,28.85,37.15
60,29.08,38.12
60,29.31,37.63
60,29.55,38.12
60,29.08,37.15
61,29.55,37.15
61,29.31,37.15
61,29.31,37.15
61,29.31,37.15
61,29.31,37.15
62,29.31,38.12
62,29.31,37.15
62,29.31,37.15
62,29.31,37.63
62,29.55,37.15
63,29.08,36.66
63,29.31,37.15
63,30.02,37.63
63,30.02,37.15
63,29.78,37.15
64,30.02,37.15
64,30.02,37.15
64,30.49,37.15
64,30.25,37.63
64,29.55,37.63
65,29.78,37.15
65,30.25,37.15
Tempo,Temp In (C),Temp Amb (C)
3,-0.23,37.15
3,27.67,37.15
3,28.14,37.15
3,28.14,37.15
3,28.38,37.15
4,28.14,37.15
4,28.61,37.15
4,28.85,38.12
4,29.08,37.63
4,28.85,36.66
5,28.85,37.63
5,28.85,37.63
5,28.85,37.63
5,29.08,37.63
5,28.85,37.63
6,28.85,37.15
6,29.08,37.63
6,28.38,37.63
6,29.08,37.63
6,28.85,37.63
7,28.61,37.63
7,29.31,37.15
7,29.31,37.63
7,29.08,37.63
7,29.08,37.63
8,28.85,37.63
8,29.31,36.66
8,29.31,37.15
8,29.08,37.63
8,29.08,37.15
9,29.78,37.63
9,29.55,37.63
9,29.55,37.15
9,29.55,37.63
9,29.55,37.15
10,29.08,37.63
10,29.08,37.63
10,29.31,36.66
10,29.08,37.63
11,29.31,37.15
11,29.55,37.63
11,29.08,37.63
11,28.61,37.15
11,29.55,37.63
12,29.55,37.63
12,29.55,37.63
12,29.08,37.63
12,29.78,37.15
12,29.31,37.63
13,29.55,37.63
13,29.31,37.63
13,29.55,36.66
13,29.31,37.63
13,29.08,37.63
14,29.55,38.12
14,29.31,38.12
14,29.55,37.15
14,29.31,37.15
14,29.31,37.63
15,29.31,36.66
15,29.55,37.63
15,29.55,37.63
15,29.08,37.15
15,29.55,37.15
16,29.55,37.63
16,29.78,37.63
16,29.31,37.63
16,29.78,37.15
16,29.31,37.15
17,29.31,37.15
17,29.55,37.15
17,29.31,37.15
17,29.55,37.63
17,29.55,37.15
18,29.55,37.63
18,29.55,37.63
18,29.55,37.63
18,28.85,37.15
18,29.31,36.66
19,29.55,37.15
19,29.55,37.63
19,29.31,37.63
19,29.78,37.63
19,29.31,37.63
20,29.31,37.15
20,29.55,37.15
20,29.08,37.63
20,29.31,37.15
20,29.55,37.63
21,29.08,37.63
21,29.08,37.15
21,29.78,37.15
21,29.31,37.63
21,29.55,37.15
22,29.55,37.63
22,29.55,36.66
22,29.31,37.63
22,29.55,37.63
22,29.78,37.63
23,29.55,36.66
23,29.55,36.66
23,29.31,37.63
23,28.85,37.63
23,29.31,37.15
24,29.31,37.63
24,29.55,37.63
24,29.31,37.63
24,29.55,38.12
24,29.55,37.15
25,29.31,37.63
25,29.55,37.63
25,29.31,37.63
25,29.55,37.15
25,29.31,36.66
26,29.55,37.15
26,29.55,37.63
26,29.55,36.66
26,29.55,37.63
26,29.55,37.15
27,29.78,37.63
27,29.78,37.63
27,28.85,37.15
27,29.55,37.63
27,29.31,37.63
28,29.55,37.15
28,28.61,37.63
28,29.78,36.66
28,29.55,37.63
28,29.55,37.15
29,29.55,37.63
29,29.78,37.63
29,29.08,37.63
29,29.08,37.15
29,29.08,37.15
30,29.08,37.15
30,29.55,37.63
30,29.31,37.63
30,29.55,36.66
30,29.55,37.63
31,29.55,37.63
31,29.55,37.63
31,28.85,37.15
31,29.55,37.63
31,29.55,37.63
32,29.31,37.15
32,29.08,37.15
32,29.31,37.15
32,28.61,37.63
32,29.08,37.15
33,29.31,37.63
33,29.31,37.63
33,29.55,36.66
33,29.08,36.66
33,29.08,37.15
34,29.08,37.15
34,29.55,37.15
34,29.55,37.15
34,29.31,37.63
34,29.55,37.15
35,29.08,37.15
35,29.55,37.15
35,29.31,37.15
35,28.85,36.66
35,29.31,37.15
36,29.55,36.66
36,29.31,37.63
36,29.31,37.15
36,29.55,36.66
36,28.85,37.15
37,29.55,37.15
37,29.55,37.15
37,29.31,36.66
37,29.55,37.15
37,29.31,37.15
38,29.31,37.15
38,29.55,36.66
38,29.55,36.66
38,29.31,37.63
38,28.85,36.66
39,29.55,37.15
39,28.85,37.15
39,29.55,37.15
39,29.31,37.15
39,29.31,36.66
40,29.31,37.15
40,29.55,37.15
40,29.31,37.15
40,29.31,37.15
40,28.85,37.15
41,29.78,37.63
41,29.31,36.66
41,29.31,37.15
41,29.55,36.66
41,29.78,37.15
42,29.31,37.15
42,29.55,37.63
42,29.31,37.15
42,29.55,37.15
42,29.55,37.15
43,28.85,37.15
43,29.08,37.63
43,29.55,36.66
43,29.55,37.63
43,29.31,36.66
44,29.55,37.63
44,29.55,37.63
44,29.78,37.15
44,29.55,36.66
44,28.85,37.15
45,29.78,37.15
45,29.55,36.66
45,29.31,37.15
45,29.55,37.63
45,29.31,36.66
46,29.55,37.63
46,29.31,37.15
46,29.78,36.66
46,29.08,37.15
46,29.31,37.15
47,30.02,37.15
47,30.25,37.15
47,30.25,37.63
47,29.78,37.15
47,30.25,37.63
48,30.25,37.63
48,30.49,37.15
48,30.49,37.15
48,30.49,37.15
Tempo,Temp In (C),Temp Amb (C)
3,-0.23,37.15
3,27.91,37.15
3,28.61,37.63
3,28.61,37.15
3,28.61,38.12
4,28.61,37.15
4,28.38,37.63
4,28.85,37.63
4,28.85,37.63
5,29.08,37.15
5,28.85,37.63
5,28.85,37.63
5,29.08,37.63
5,29.08,37.63
6,28.85,37.63
6,29.08,37.63
6,29.08,37.63
6,29.55,37.15
6,29.08,37.15
7,29.31,37.63
7,29.55,37.63
7,29.08,37.15
7,29.55,37.63
7,29.08,37.63
8,29.08,37.63
8,29.08,37.63
8,29.55,37.63
8,29.31,37.15
8,29.08,38.12
9,29.55,37.63
9,29.08,37.63
9,29.55,37.63
9,29.08,37.63
9,29.31,37.15
10,29.31,37.15
10,29.08,37.63
10,29.55,37.63
10,29.31,37.63
10,29.55,37.15
11,29.31,37.63
11,29.31,37.15
11,29.55,37.63
11,29.55,37.63
11,29.55,36.66
12,29.08,38.12
12,30.02,37.63
12,29.31,37.15
12,29.55,37.15
12,30.02,36.66
13,29.55,37.63
13,29.78,37.15
13,29.08,37.15
13,29.55,37.63
13,29.78,37.63
14,29.78,37.15
14,29.31,38.12
14,30.02,37.15
14,29.78,37.63
14,29.31,37.63
15,29.55,37.15
15,29.55,37.63
15,29.31,37.63
15,29.31,37.15
15,29.31,37.63
16,29.55,37.15
16,29.08,36.66
16,29.31,36.66
16,29.08,37.63
16,29.55,37.63
17,29.55,37.63
17,29.55,37.63
17,30.02,37.63
17,29.55,37.15
17,29.55,38.12
18,29.78,38.12
18,29.78,36.66
18,29.78,37.63
18,29.08,37.63
18,29.78,37.63
19,29.78,38.12
19,29.55,38.12
19,29.78,37.15
19,30.02,37.63
19,29.08,37.63
20,29.78,37.15
20,29.31,37.63
20,29.31,37.63
20,29.55,37.63
20,29.78,37.63
21,29.08,37.63
21,29.78,38.12
21,29.78,37.15
21,29.55,37.15
21,29.55,37.15
22,29.78,37.63
22,29.55,37.63
22,29.55,37.15
22,29.55,37.63
22,29.31,37.15
23,29.31,37.63
23,29.31,37.63
23,29.08,37.63
23,28.85,37.63
23,29.31,37.63
24,29.55,37.15
24,29.55,37.63
24,29.55,37.15
24,29.31,37.63
24,29.78,37.15
25,29.31,37.63
25,29.55,37.63
25,29.78,37.63
25,29.78,37.15
25,29.55,37.63
26,29.55,37.63
26,29.78,37.63
26,29.78,37.63
26,29.55,37.15
26,29.31,37.63
27,29.55,37.63
27,29.31,37.15
27,29.78,37.63
27,29.78,37.63
27,28.61,38.12
28,29.55,37.63
28,29.31,37.63
28,29.08,37.63
28,29.31,37.15
28,29.55,37.63
29,29.55,37.63
29,29.08,37.63
29,29.31,37.63
29,29.31,37.63
29,29.31,37.63
30,29.31,37.15
30,29.55,37.15
30,29.55,37.15
30,29.08,37.15
30,29.08,37.63
31,29.31,37.63
31,29.55,38.12
31,29.08,37.15
31,29.31,38.12
31,29.55,37.63
32,29.08,37.63
32,29.55,37.63
32,29.08,37.63
32,29.55,37.15
32,29.31,37.63
33,29.55,37.63
33,29.55,38.12
33,29.08,37.63
33,29.31,37.63
33,29.55,37.15
34,29.31,37.15
34,29.08,37.15
34,29.31,37.63
34,29.55,36.66
34,29.55,37.63
35,29.55,37.63
35,29.31,37.63
35,29.31,37.63
35,29.08,37.63
35,29.31,37.63
36,28.85,37.63
36,29.31,37.63
36,29.55,37.63
36,29.08,37.63
36,28.61,37.15
37,29.08,37.15
37,29.31,37.63
37,29.31,37.63
37,29.31,37.15
37,29.31,37.15
38,29.31,37.15
38,29.08,37.63
38,29.31,37.63
38,29.31,37.63
38,29.08,37.63
39,29.08,37.15
39,29.08,38.12
39,29.55,37.63
39,29.55,37.15
39,29.31,38.12
40,29.31,37.63
40,28.85,37.63
40,29.31,36.66
40,28.85,36.66
40,29.31,37.63
41,29.08,37.63
41,28.85,37.63
41,29.55,37.63
41,29.31,37.15
41,28.85,37.63
42,29.55,37.63
42,29.31,36.66
42,29.31,37.15
42,28.85,37.15
42,28.85,37.63
43,29.31,37.63
43,29.08,37.63
43,29.31,37.63
43,29.31,37.63
43,28.85,37.63
44,29.31,37.63
44,28.38,37.63
44,28.61,36.66
44,29.08,37.15
44,29.31,37.63
45,28.61,37.63
45,29.55,37.63
45,29.08,37.15
45,29.31,37.63
45,28.61,37.63
46,28.61,37.63
46,29.08,37.15
46,28.85,37.15
46,29.08,37.15
46,29.08,37.63
47,29.31,37.63
47,28.61,37.15
47,28.61,37.63
47,29.31,36.66
47,29.08,37.15
48,29.08,36.66
48,28.61,37.63
48,29.31,37.15
48,29.08,37.63
48,29.08,37.63
49,29.31,36.66
49,29.08,37.15
49,29.31,37.63
49,29.08,37.15
49,29.31,37.15
50,29.31,37.63
50,29.08,37.15
50,28.14,37.15
50,29.31,37.15
50,29.31,37.15
51,28.85,37.63
51,29.31,37.63
51,28.14,37.15
51,29.31,37.15
51,28.61,38.12
52,29.08,37.63
52,28.85,37.63
52,29.08,37.63
52,29.31,37.15
52,28.61,37.63
53,28.85,37.15
53,29.08,37.15
53,29.31,37.15
53,28.85,37.15
53,29.08,37.15
54,29.08,37.15
54,29.08,37.15
54,29.31,36.66
54,28.61,37.63
54,29.08,37.15
55,29.31,37.63
55,28.85,36.66
55,29.31,37.63
55,29.08,37.63
55,29.31,37.63
56,28.38,37.63
56,29.08,37.15
56,29.08,36.66
56,28.61,37.63
56,28.85,37.63
57,28.85,37.15
57,29.31,37.15
57,29.08,37.15
57,28.38,37.15
57,28.61,37.15
58,28.38,36.66
58,29.08,37.15
58,29.08,37.15
58,29.08,37.15
58,28.85,37.15
59,28.61,36.66
59,29.08,36.66
59,28.61,37.15
59,28.85,36.66
59,29.08,36.66
60,28.85,36.66
60,28.85,37.15
60,29.08,36.66
60,29.31,37.63
60,29.08,37.15
61,28.61,37.63
61,28.61,37.63
61,29.08,37.15
61,29.08,37.63
61,28.61,36.66
62,29.08,37.15
62,29.08,37.15
62,28.85,37.15
62,29.08,37.63
62,28.61,36.66
63,28.61,37.63
63,28.61,37.15
63,29.08,38.12
63,28.85,37.15
63,28.61,37.15
64,29.08,37.63
64,29.08,36.66
64,28.85,37.63
64,29.08,37.15
64,29.08,37.15
65,28.85,37.15
65,28.85,37.63
65,29.08,37.63
65,29.08,37.15
65,28.85,37.63
66,28.38,37.15
66,28.85,37.63
66,28.61,36.66
66,28.85,37.15
66,29.08,37.15
67,29.08,37.63
67,28.85,37.15
67,28.85,37.63
67,29.08,36.66
67,28.85,37.63
68,29.08,36.66
68,28.85,37.15
68,29.08,37.63
68,29.08,37.15
68,28.14,37.63
69,28.85,36.66
69,28.61,37.15
69,28.85,37.15
69,29.08,37.15
69,28.61,37.15
70,28.14,37.15
70,28.85,37.63
70,29.08,37.15
70,28.85,37.15
70,28.38,36.66
71,28.85,37.63
71,28.61,37.15
71,29.08,37.15
71,28.85,37.15
71,28.85,36.66
72,29.08,37.63
72,28.85,37.15
72,28.38,36.66
72,28.85,37.63
72,28.85,37.15
73,28.85,37.15
73,28.85,37.15
73,29.08,37.15
73,28.61,37.63
73,28.61,37.15
74,28.38,37.15
74,29.08,37.15
74,29.08,37.63
74,28.85,37.63
74,28.85,36.66
75,29.08,37.63
75,28.14,37.15
75,28.85,36.66
75,28.85,37.15
75,28.85,36.66
76,29.08,36.66
76,28.85,37.15
76,29.31,37.63
76,28.38,37.15
76,29.08,37.15
77,29.08,37.15
77,29.08,37.15
77,29.08,37.15
77,28.85,37.15
77,29.08,37.15
78,28.85,37.15
78,28.61,36.66
78,29.08,37.63
78,29.08,37.63
78,29.08,37.15
79,28.61,36.66
79,28.85,37.63
79,28.85,37.15
79,29.08,37.15
79,28.85,37.15
80,28.85,37.15
80,29.08,36.66
80,28.85,37.63
80,28.61,36.66
80,29.08,36.66
81,28.38,37.63
81,28.85,37.63
81,29.08,37.15
81,29.31,36.66
81,28.38,37.63
82,28.61,37.63
82,29.08,37.15
82,29.08,37.63
82,29.08,37.15
82,28.85,37.63
83,28.85,37.15
83,29.08,37.15
83,28.61,37.63
83,28.61,36.66
83,28.61,37.15
84,28.38,36.66
84,28.85,37.63
84,28.61,37.63
84,29.08,37.15
84,29.08,37.15
85,29.08,37.63
85,29.08,37.15
85,28.85,37.63
85,28.85,37.15
85,28.85,36.66
86,28.85,37.15
86,29.08,37.15
86,29.08,37.15
86,29.08,37.63
86,28.85,36.66
87,29.08,38.12
87,28.85,37.15
87,28.38,37.15
87,29.08,37.15
87,29.08,36.66
88,28.61,38.12
88,29.31,37.15
88,28.38,37.15
88,29.08,37.63
88,28.61,38.12
89,28.61,37.63
89,28.61,37.15
89,29.08,36.66
89,29.08,36.66
89,29.08,37.15
90,28.85,37.63
90,29.08,37.15
90,29.08,37.15
90,28.61,37.15
91,28.61,37.63
91,29.08,37.15
91,28.85,38.12
91,28.85,37.63
91,28.85,37.15
92,29.08,37.63
92,28.61,37.15
92,28.61,37.15
92,28.38,37.15
92,28.85,37.15
93,28.61,37.63
93,28.85,37.63
93,29.08,37.15
93,28.61,37.15
93,29.08,36.66
94,29.08,37.63
94,28.61,36.66
94,29.08,37.15
94,29.08,37.15
94,28.14,37.15
95,28.85,37.15
95,29.31,37.63
95,28.85,37.15
95,28.85,37.63
95,29.08,37.15
96,28.85,37.63
96,29.08,37.15
96,28.61,37.15
96,28.61,37.63
96,29.08,38.12
97,28.38,37.15
97,29.08,37.63
97,29.08,37.15
97,29.08,37.15
97,28.85,37.15
98,29.08,37.15
98,29.31,37.15
98,28.85,37.15
98,29.31,36.66
98,28.61,37.15
99,28.85,37.63
99,29.08,37.15
99,28.61,37.15
99,29.08,37.15
99,29.08,36.66
100,28.85,37.63
100,29.08,37.15
100,29.08,37.63
100,29.08,37.63
100,28.85,37.63
101,29.08,37.15
101,28.85,37.15
101,29.31,37.15
101,29.08,37.15
101,29.08,37.15
102,29.08,37.15
102,29.08,37.15
102,28.85,37.15
102,29.08,37.15
102,28.14,37.63
103,28.85,37.15
103,29.31,37.15
103,28.38,37.63
103,28.85,37.15
103,28.61,37.15
104,29.08,36.66
104,29.31,36.66
104,29.08,37.15
104,29.08,37.63
104,29.31,37.15
105,28.85,36.66
105,28.85,37.63
105,28.85,37.63
105,29.08,36.66
105,28.38,37.15
106,29.08,37.15
106,29.08,37.63
106,29.08,37.15
106,28.85,37.15
107,28.61,37.15
107,29.31,37.15
107,28.85,36.66
107,29.08,36.66
107,29.08,37.15
108,28.85,36.66
108,28.85,37.15
108,29.31,37.63
108,29.08,37.63
108,28.85,37.15
109,29.08,37.63
109,29.08,37.15
109,29.08,37.63
109,29.31,37.63
109,29.31,36.66
110,29.31,37.15
110,28.85,37.63
110,28.61,37.15
110,29.08,37.15
110,28.61,36.66
111,29.31,37.63
111,29.31,37.63
111,28.85,37.15
111,29.31,36.66
111,29.08,37.15
112,29.08,37.63
112,29.31,37.15
112,28.85,37.63
112,29.08,36.66
112,29.31,37.15
113,28.85,36.66
113,29.31,36.66
113,29.08,37.15
113,29.08,37.15
113,29.31,37.15
114,29.08,38.12
114,29.31,37.63
114,29.31,37.15
114,28.85,36.66
114,29.08,37.15
115,29.08,36.66
115,29.08,37.15
115,29.55,37.15
115,29.55,37.63
115,29.08,37.63
116,29.31,37.15
116,29.31,37.15
116,29.31,36.66
116,29.08,37.15
116,29.31,37.15
117,28.85,37.63
117,29.08,37.63
117,28.85,37.15
117,29.08,36.66
117,29.31,37.15
118,29.31,37.15
118,29.31,37.63
118,29.08,37.15
118,29.31,37.15
118,29.31,37.15
119,29.08,37.15
119,29.08,37.15
119,29.31,37.15
119,29.31,37.15
119,29.31,37.63
120,28.85,37.63
120,29.31,37.63
120,29.31,37.15
120,29.08,36.66
120,29.31,37.15
121,29.08,37.15
121,29.31,37.15
121,29.31,37.63
121,29.31,37.15
121,29.31,37.63
122,28.85,36.66
122,29.31,37.63
122,29.08,36.66
122,29.31,37.63
122,28.61,37.15
123,28.85,37.15
123,29.31,37.15
123,29.31,37.15
123,29.55,37.15
123,29.08,37.15
124,29.55,37.15
124,29.08,37.15
124,29.31,37.63
124,29.08,36.66
124,29.08,37.63
125,29.31,37.15
125,29.31,37.15
125,28.85,37.63
125,28.85,37.15
125,29.08,37.15
126,29.55,37.15
126,29.31,37.63
126,29.31,37.15
126,29.31,37.15
126,28.85,37.63
127,29.31,37.15
127,29.08,36.66
127,29.31,37.15
127,29.55,36.66
127,29.55,37.63
128,29.08,36.66
128,28.85,37.15
128,29.08,37.63
128,28.85,36.66
128,29.31,37.15
129,29.55,36.66
129,29.55,37.15
129,29.31,37.15
129,29.08,37.15
129,29.31,36.66
130,29.55,37.63
130,29.31,37.15
130,29.55,37.15
130,29.55,37.15
130,29.31,37.15
131,29.55,37.15
131,29.31,36.66
131,29.08,37.15
131,29.31,37.15
131,29.31,36.66
132,29.08,36.66
132,29.08,37.15
132,29.55,37.15
132,29.08,37.15
132,29.31,37.15
133,29.31,37.15
133,29.31,37.15
133,29.31,37.15
133,29.08,37.15
133,28.61,37.15
134,28.85,36.66
134,29.31,36.66
134,29.08,37.15
134,29.31,36.66
134,29.31,37.15
135,28.85,37.15
135,29.31,37.15
135,29.08,37.15
135,28.61,37.15
135,29.08,36.66
136,28.85,36.66
136,29.08,37.15
136,29.31,37.15
136,29.31,37.15
136,28.85,37.15
137,28.85,36.66
137,29.08,36.66
137,29.08,37.15
137,29.31,37.15
137,28.85,37.15
138,29.08,37.15
138,28.85,37.15
138,28.85,37.15
138,29.31,37.15
138,28.85,37.15
139,29.31,37.15
139,28.85,37.15
139,29.31,37.15
139,29.31,37.15
139,29.31,37.63
140,29.31,36.66
140,28.85,37.63
140,28.85,37.15
140,28.85,37.15
140,29.08,37.15
141,28.85,37.63
141,29.08,37.63
141,29.08,36.66
141,29.08,37.15
141,28.85,37.15
142,29.31,36.66
142,28.85,36.66
142,29.08,37.15
142,28.85,37.15
142,29.31,36.66
143,28.38,37.15
143,28.85,36.66
143,29.31,37.15
143,29.31,36.66
143,29.31,37.15
144,29.31,37.15
144,29.31,36.66
144,29.08,36.66
144,29.08,37.15
144,28.85,37.15
145,29.31,37.15
145,29.08,37.15
145,29.31,37.15
145,29.08,37.15
145,29.08,37.15
146,28.85,37.15
146,28.61,36.66
146,29.31,36.66
146,28.61,37.63
146,29.31,37.15
147,29.31,37.15
147,29.31,37.15
147,28.85,37.15
147,29.08,37.63
147,29.31,37.15
148,29.08,37.15
148,28.61,37.63
148,29.31,37.15
148,29.78,37.63
148,30.02,37.63
149,29.55,37.63
149,29.78,37.63
149,29.55,37.63
149,29.78,37.63
149,29.78,37.15
150,28.85,37.15
150,29.55,37.15
150,29.78,36.66
150,29.78,37.63
150,29.78,37.15
151,29.78,37.15
151,29.78,36.66
151,29.78,37.15
151,29.55,37.63
151,29.78,36.66
152,29.78,37.15
152,28.85,37.15
152,30.02,37.15
152,29.78,37.63
152,30.02,37.63
153,29.78,37.63
153,30.02,37.15
153,29.55,37.63
153,29.78,37.63
153,29.78,37.15
154,29.78,37.15
154,29.78,36.66
154,29.55,37.15
154,29.55,37.15
154,29.55,36.66
155,29.31,36.66
155,29.31,37.15
155,29.78,37.15
155,29.78,37.63
155,29.31,36.66
156,29.78,37.15
156,29.78,37.15
156,29.78,36.66
156,29.55,37.15
156,29.55,36.66
Tempo,Temp In (C),Temp Amb (C)
3,-0.23,37.15
3,27.44,36.66
3,27.91,37.15
3,27.91,37.15
4,27.91,37.63
4,28.14,37.63
4,28.14,37.15
4,28.14,37.63
4,28.38,36.66
5,28.61,37.63
5,28.61,37.15
5,28.14,36.66
5,28.61,37.63
5,28.38,37.63
6,28.61,37.15
6,28.38,37.63
6,28.85,37.63
6,28.85,37.63
6,28.14,37.63
7,28.85,37.63
7,28.38,37.63
7,28.85,37.63
7,28.85,37.63
7,28.85,37.63
8,28.85,37.63
8,28.61,37.15
8,28.38,37.63
8,28.85,37.63
8,28.85,37.63
9,28.38,37.63
9,28.85,37.63
9,28.61,37.15
9,28.85,38.12
9,28.85,37.63
10,29.08,37.63
10,28.85,36.66
10,29.08,37.63
10,28.85,37.63
10,28.85,38.12
11,28.38,37.63
11,28.85,37.63
11,28.85,37.63
11,29.31,38.12
11,28.85,37.63
12,29.08,37.15
12,28.61,37.15
12,28.85,37.63
12,28.85,37.63
12,28.85,37.15
13,28.85,37.63
13,28.61,37.63
13,28.61,36.66
13,28.61,37.63
13,28.85,37.15
14,28.85,37.63
14,28.85,37.15
14,28.85,38.12
14,28.85,37.63
14,28.61,37.63
15,28.85,37.63
15,29.08,38.12
15,28.85,37.63
15,28.85,37.63
15,29.08,37.63
16,28.85,37.63
16,29.08,37.63
16,28.85,37.63
16,29.08,37.63
16,28.85,37.15
17,28.61,37.15
17,28.61,37.63
17,28.85,37.63
17,29.08,37.63
17,29.31,37.15
18,28.85,37.63
18,28.38,36.66
18,28.85,37.63
18,28.85,37.15
18,28.85,37.63
19,28.85,37.63
19,28.85,37.15
19,28.38,37.63
19,29.08,38.12
19,29.08,37.63
20,28.85,37.15
20,28.85,38.12
20,28.85,37.63
20,28.85,37.15
20,28.85,37.15
21,28.61,36.66
21,29.08,37.15
21,28.38,37.63
21,28.61,37.63
21,28.85,37.15
22,28.85,37.15
22,28.14,38.12
22,28.38,37.15
22,29.08,37.63
22,28.85,37.63
23,28.85,37.63
23,28.85,37.63
23,29.08,37.63
23,29.08,38.12
23,28.61,37.63
24,29.08,37.63
24,29.08,37.63
24,28.61,37.63
24,28.85,37.63
24,28.85,37.63
25,28.61,37.63
25,28.85,37.63
25,28.61,38.12
25,29.08,37.63
25,28.61,36.66
26,28.61,37.63
26,28.61,37.63
26,28.61,37.15
26,28.85,37.63
26,28.61,37.15
27,29.08,37.63
27,28.61,37.63
27,28.85,37.63
27,28.85,37.63
27,28.85,37.15
28,28.85,37.15
28,28.85,37.63
28,28.38,38.12
28,28.85,37.63
28,28.61,36.66
29,29.08,37.63
29,28.85,37.63
29,28.85,37.63
29,28.85,37.63
29,28.61,37.63
30,29.08,37.63
30,28.85,37.63
30,29.08,37.63
30,28.61,37.63
30,29.08,37.63
31,29.08,37.63
31,29.08,37.63
31,28.61,37.63
31,28.38,37.63
31,28.85,37.63
32,28.38,37.15
32,28.85,37.63
32,28.61,37.63
32,28.85,37.63
32,28.85,37.63
33,28.38,37.63
33,28.85,36.66
33,28.85,37.63
33,28.85,37.63
33,28.38,37.63
34,29.08,37.63
34,28.61,37.63
34,29.08,38.12
34,28.61,37.63
34,29.08,37.63
35,29.08,37.15
35,28.85,37.15
35,29.08,38.12
35,28.14,37.15
35,29.08,36.66
36,28.85,37.63
36,28.85,37.63
36,28.14,37.63
36,28.61,37.63
36,28.61,37.15
37,28.61,37.63
37,29.08,37.63
37,28.61,37.15
37,28.85,37.63
37,28.85,37.63
38,28.61,37.15
38,28.61,37.63
38,28.85,37.63
38,28.85,37.63
38,28.38,37.63
39,28.85,37.15
39,29.08,37.63
39,28.85,37.15
39,28.85,37.63
39,28.61,37.15
40,28.61,37.63
40,28.85,37.63
40,28.85,37.63
40,28.61,37.63
40,28.85,37.63
41,28.85,37.63
41,28.61,38.12
41,29.08,37.15
41,29.08,38.12
41,29.08,37.63
42,29.08,37.63
42,28.61,37.63
42,28.38,37.63
42,29.08,37.15
42,29.08,37.63
43,28.85,37.63
43,28.85,37.63
43,29.08,37.63
43,28.85,37.63
43,28.85,37.63
44,29.08,37.63
44,28.85,37.63
44,28.61,37.15
44,28.61,37.63
44,28.85,37.15
45,29.08,37.63
45,29.08,37.63
45,29.31,37.63
45,29.08,37.15
45,28.61,37.63
46,28.85,37.63
46,28.61,37.63
46,29.08,37.63
46,28.85,37.63
46,29.08,37.63
47,28.85,37.15
47,29.08,37.15
47,28.14,37.15
47,29.08,37.63
47,29.08,37.63
48,28.85,37.15
48,28.61,38.12
48,28.85,37.15
48,29.08,37.63
48,28.85,37.63
49,28.85,37.63
49,29.08,38.12
49,28.85,38.12
49,28.85,37.63
49,29.08,37.63
50,28.85,37.63
50,28.85,37.63
50,28.61,37.15
50,28.85,37.63
50,28.61,37.63
51,28.85,37.15
51,28.85,37.15
51,28.85,37.15
51,29.08,38.12
51,28.85,37.63
52,28.85,37.63
52,28.38,37.15
52,29.08,37.63
52,28.85,37.63
52,29.08,36.66
53,29.08,37.63
53,29.08,37.63
53,28.85,37.63
53,29.55,37.63
53,29.08,37.63
54,29.55,37.63
54,29.08,37.63
54,29.08,37.63
54,29.31,37.63
54,29.78,37.63
55,29.31,37.63
55,29.31,37.63
55,29.08,37.63
55,29.78,37.15
55,29.31,37.15
56,29.55,38.12
56,29.55,37.63
56,29.08,37.15
56,29.08,37.63
56,29.55,37.63
57,29.78,37.63
57,29.31,37.63
57,29.55,37.63
57,29.08,37.63
57,29.31,37.63
58,29.31,37.63
58,29.55,37.15
58,29.31,37.63
58,29.78,36.66
58,29.31,37.63
59,29.55,37.63
59,29.31,37.63
59,29.78,37.15
59,30.02,37.15
59,29.78,37.63
60,29.55,37.63
60,29.78,37.15
60,29.31,37.63
60,29.55,37.63
60,29.78,38.12
61,29.08,37.63
61,29.55,37.63
Tempo,Temp In (C),Temp Amb (C)
3,-0.23,37.63
3,26.97,37.63
3,27.91,37.15
3,28.14,37.63
4,28.14,37.63
4,27.91,37.63
4,27.91,37.63
4,28.61,37.15
4,27.91,37.15
5,28.61,37.63
5,27.91,37.63
5,28.38,37.15
5,28.61,37.63
5,28.85,37.63
6,28.38,37.63
6,28.61,37.63
6,28.61,37.63
6,28.61,37.15
6,28.85,37.63
7,28.38,37.63
7,28.38,37.63
7,28.61,38.12
7,28.38,37.63
7,28.61,37.15
8,28.85,37.63
8,28.85,38.12
8,28.85,37.63
8,28.61,37.63
8,29.08,37.15
9,28.61,37.63
9,28.38,38.12
9,29.08,37.63
9,29.08,37.63
9,28.61,37.63
10,29.08,37.63
10,28.61,37.63
10,28.14,37.63
10,29.08,37.63
10,29.08,37.63
11,28.85,37.63
11,29.08,37.63
11,29.08,37.15
11,28.85,37.63
11,28.61,37.15
12,28.61,37.15
12,28.14,37.15
12,28.61,37.15
12,29.08,37.63
